"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","banner","photo_side_one","photo_side_two","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","mgs_brand","mgs_lookbook","sabor","volume_comprimento","volume_altura","volume_largura","description","short_description","meta_keyword","custom_layout_update","aht_deal_qty","desc_second","nutritional_info","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled","fit_size","posting_days","frete_gratis","postmethods","recurring_profile"
"admin","base","Default","simple","11,23","351687941","0","Whey Protein Isolada Hidrolisada 2,4kg EVO- Original","ISO HIDRO WHEY EVO-Baunilha","WHEY ISOLADO EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","/0/3/03_frente.jpg","/0/3/03_frente.jpg","/0/3/03_frente.jpg","whey-protein-isolada-hidrolisada-2-4-evo-original","whey-protein-isolada-hidrolisada-2-4-evo-original.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-14_10.png","","","469.9000","","2.4000","469.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","Baunilha","0","0","0","<h5>WHEY ISOLADO EVO</h5>
<P>Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.</P><br>

<p>WHEY ISOLADO EVO, é uma excelente fonte de aminoácidos de cadeia ramificada, BCAA (Isoleucina, Leucina e Valina), e contém várias frações proteicas (peptídeos): Beta-lactoglobulina, Alfa-lactalbumina, Imunoglobulinas, Glicomacropeptídeos, Lactoferrina, Lactoperoxidase, Peptona, Albumina do Soro Bovino e L-Glutamina.</p>","WHEY ISOLADA HIDROLISADA EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","Whey Protein Isolada Hidrolizada 1kg EVO-Baunilha","","","<h4>POR QUE COMPRAR?</h4>
<br>
<h6>Confira algumas das propriedades do whey protein isolado:</h6>
<ul>
  <li style=""list-style-type: square;"">Aumenta a síntese de proteínas;</li>
  <li style=""list-style-type: square;"">Estimula a queima de gorduras;</li>
  <li style=""list-style-type: square;"">Fortalece o sistema imunológico;</li>
  <li style=""list-style-type: square;"">Diminui os níveis de LDL (colesterol ruim);</li>
  <li style=""list-style-type: square;"">Melhora a sensibilidade à insulina;</li>
  <li style=""list-style-type: square;"">Aumenta a saciedade;</li>
  <li style=""list-style-type: square;"">Diminui os efeitos do cortisol (hormônio que pode causar catabolismo);</li>
  <li style=""list-style-type: square;"">Estimula a produção de glutationa (um poderoso antioxidante).</li>
</ul>

<p>Recentes pesquisas sugerem ainda que o whey protein auxilia na prevenção de alguns tipos de câncer, principalmente o de mama.</p>
<ul>
  <li style=""list-style-type: square;"">14,5g BCAA;</li>
  <li style=""list-style-type: square;"">10,8g Glutamina ;</li>
</ul>","<h4>Tabela Nutricional</h4>
<p>Porção Diária de 62 g ou 2 dosadores</p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th>Quantidade porção</th>
        <th>Água</th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>228 Kcal = 957 KJ</td>
        <td>11</td>
      </tr>
      <tr>
        <td>CARBOIDRATOS</td>
        <td>1 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>PROTEÍNAS</td>
        <td>57 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>0 g</td>
        <td>0</td>
      </tr>
      <tr>
        <td>SÓDIO</td>
        <td>113 mg</td>
        <td>5</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">VITAMINAS E MINERAIS</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>FERRO</td>
        <td>7 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ZINCO</td>
        <td>3,5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>IODO</td>
        <td>65 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>COBRE</td>
        <td>449 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>SELENIO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MOLIBOENIO</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>CROMO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MANGANES</td>
        <td>1,2 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA A</td>
        <td>300 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA D</td>
        <td>2,5 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA C</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA E</td>
        <td>5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>TIAMINA</td>
        <td>0,60 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>RIBOFLAVINA</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>NIACINA</td>
        <td>8,0 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA B6</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ÁCIDO FÓLICO</td>
        <td>1625,00 mg</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>120 mcg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>ISOLEUCINA</td>
        <td>3249 mg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>LEUCINA</td>
        <td>7865 mg</td>
        <td>--</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>3363 mg</td>
        <td>--</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">AMINOGRAMA POR 100 g</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td colspan=""2"">ÁCIDO ASPÁRTICO</td>
        <td>9,51 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TREOMINA</td>
        <td>6,44 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">SERINA</td>
        <td>4,72 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ÁCIDO GLUTÂNICO</td>
        <td>15,22 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">PROLINA</td>
        <td>5,04 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">GLICINA</td>
        <td>1,66 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ALANINA</td>
        <td>4,26 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">CISTINA</td>
        <td>2,13 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">VALINA</td>
        <td>5,09 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">METIONINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ISOLEUCINA</td>
        <td>5,03 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LEUCINA</td>
        <td>9,35 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TIROSINA</td>
        <td>2,70 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">FENILALANINA</td>
        <td>2,37 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">HISTIDINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LISINA</td>
        <td>8,10 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ARGININA</td>
        <td>2,39 g</td>
      </tr>
      <tr>
        <td colspan=""2"">TRIPTÓFANO</td>
        <td>1,24 g</td>
      </tr>
    </tbody>
  </table>
<h4>Ingredientes</h4>
<p>Proteína Isolada e Hidrolisada do soro do leite. Aroma idêntico ao natural de BAUNILHA, MORANGO, CHOCOLATE, NAPOLITANO E/OU LEITE EM PÓ (ORIGINAL). Adoçado com Stévia, Taumatina e SÓ</p>
<br>
</div>
<h4>Como Utilizar</h4>
<p>Dissolva 30g (duas colheres medidas) em aproximadamente 300ml de água ou suco de sua preferência.</p>
<br>
<p>Beba antes das refeições ou em situações prévias ou posteriores à atividade física. Não adicionar a alimentos aquecidos.</p><br>
<p>ALÉRGICOS: CONTÉM DERIVADOS DO LEITE E SOJA.</p><br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMIDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>
","","","2019-06-18 00:00:00","","","","41.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey Protein Isolada Hidrolisada 2,4kg EVO- Original","0","simple","","","","","","","","","","Não","",""
"admin","","","","","351687941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/0/3/03_verso.jpg","","2","0","","","","",""
"admin","","","","","351687941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/s/isowhey_original_1.0_900g.jpg","","3","0","","","","",""
"admin","base","Default","simple","11,23","351687933","0","Whey Protein Isolada Hidrolisada 2,4kg EVO- Napolitano","ISO HIDRO WHEY EVO-Baunilha","WHEY ISOLADO EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","/0/6/06_frente.jpg","/0/6/06_frente.jpg","/0/6/06_frente.jpg","whey-protein-isolada-hidrolisada-2-4-evo-napolitano","whey-protein-isolada-hidrolisada-2-4-evo-napolitano.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-14_9.png","","","469.9000","","2.4000","469.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","Baunilha","0","0","0","<h5>WHEY ISOLADO EVO</h5>
<P>Whey Protein EVO é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.</P><br>

<p>WHEY ISOLADO EVO, é uma excelente fonte de aminoácidos de cadeia ramificada, BCAA (Isoleucina, Leucina e Valina), e contém várias frações proteicas (peptídeos): Beta-lactoglobulina, Alfa-lactalbumina, Imunoglobulinas, Glicomacropeptídeos, Lactoferrina, Lactoperoxidase, Peptona, Albumina do Soro Bovino e L-Glutamina.</p>","WHEY ISOLADA HIDROLISADA EVO, é um alimento proteico produzido a partir das proteínas isoladas e parcialmente hidrolisadas do soro do leite não desnaturado, WPI. O seu processo de fabricação proporciona alta digestibilidade e rápida absorção pelo organismo.","Whey Protein Isolada Hidrolizada 1kg EVO-Baunilha","","","<h4>POR QUE COMPRAR?</h4>
<br>
<h6>Confira algumas das propriedades do whey protein isolado:</h6>
<ul>
  <li style=""list-style-type: square;"">Aumenta a síntese de proteínas;</li>
  <li style=""list-style-type: square;"">Estimula a queima de gorduras;</li>
  <li style=""list-style-type: square;"">Fortalece o sistema imunológico;</li>
  <li style=""list-style-type: square;"">Diminui os níveis de LDL (colesterol ruim);</li>
  <li style=""list-style-type: square;"">Melhora a sensibilidade à insulina;</li>
  <li style=""list-style-type: square;"">Aumenta a saciedade;</li>
  <li style=""list-style-type: square;"">Diminui os efeitos do cortisol (hormônio que pode causar catabolismo);</li>
  <li style=""list-style-type: square;"">Estimula a produção de glutationa (um poderoso antioxidante).</li>
</ul>

<p>Recentes pesquisas sugerem ainda que o whey protein auxilia na prevenção de alguns tipos de câncer, principalmente o de mama.</p>
<ul>
  <li style=""list-style-type: square;"">14,5g BCAA;</li>
  <li style=""list-style-type: square;"">10,8g Glutamina ;</li>
</ul>","<h4>Tabela Nutricional</h4>
<p>Porção Diária de 62 g ou 2 dosadores</p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th>Quantidade porção</th>
        <th>Água</th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>228 Kcal = 957 KJ</td>
        <td>11</td>
      </tr>
      <tr>
        <td>CARBOIDRATOS</td>
        <td>1 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>PROTEÍNAS</td>
        <td>57 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>0 g</td>
        <td>0</td>
      </tr>
      <tr>
        <td>SÓDIO</td>
        <td>113 mg</td>
        <td>5</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">VITAMINAS E MINERAIS</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>FERRO</td>
        <td>7 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ZINCO</td>
        <td>3,5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>IODO</td>
        <td>65 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>COBRE</td>
        <td>449 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>SELENIO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MOLIBOENIO</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>CROMO</td>
        <td>17 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>MANGANES</td>
        <td>1,2 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA A</td>
        <td>300 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA D</td>
        <td>2,5 mcg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA C</td>
        <td>22 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA E</td>
        <td>5 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>TIAMINA</td>
        <td>0,60 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>RIBOFLAVINA</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>NIACINA</td>
        <td>8,0 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>VITAMINA B6</td>
        <td>0,65 mg</td>
        <td>50</td>
      </tr> 
      <tr>
        <td>ÁCIDO FÓLICO</td>
        <td>1625,00 mg</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>120 mcg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>ISOLEUCINA</td>
        <td>3249 mg</td>
        <td>50</td>
      </tr>
      <tr>
        <td>LEUCINA</td>
        <td>7865 mg</td>
        <td>--</td>
      </tr>
      <tr>
        <td>VALINA</td>
        <td>3363 mg</td>
        <td>--</td>
      </tr>
    </tbody>
  </table>
</div>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""3"" class=""text-center"">AMINOGRAMA POR 100 g</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td colspan=""2"">ÁCIDO ASPÁRTICO</td>
        <td>9,51 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TREOMINA</td>
        <td>6,44 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">SERINA</td>
        <td>4,72 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ÁCIDO GLUTÂNICO</td>
        <td>15,22 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">PROLINA</td>
        <td>5,04 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">GLICINA</td>
        <td>1,66 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ALANINA</td>
        <td>4,26 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">CISTINA</td>
        <td>2,13 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">VALINA</td>
        <td>5,09 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">METIONINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ISOLEUCINA</td>
        <td>5,03 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LEUCINA</td>
        <td>9,35 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">TIROSINA</td>
        <td>2,70 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">FENILALANINA</td>
        <td>2,37 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">HISTIDINA</td>
        <td>1,61 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">LISINA</td>
        <td>8,10 g</td>
      </tr> 
      <tr>
        <td colspan=""2"">ARGININA</td>
        <td>2,39 g</td>
      </tr>
      <tr>
        <td colspan=""2"">TRIPTÓFANO</td>
        <td>1,24 g</td>
      </tr>
    </tbody>
  </table>
<h4>Ingredientes</h4>
<p>Proteína Isolada e Hidrolisada do soro do leite. Aroma idêntico ao natural de BAUNILHA, MORANGO, CHOCOLATE, NAPOLITANO E/OU LEITE EM PÓ (ORIGINAL). Adoçado com Stévia, Taumatina e SÓ</p>
<br>
</div>
<h4>Como Utilizar</h4>
<p>Dissolva 30g (duas colheres medidas) em aproximadamente 300ml de água ou suco de sua preferência.</p>
<br>
<p>Beba antes das refeições ou em situações prévias ou posteriores à atividade física. Não adicionar a alimentos aquecidos.</p><br>
<p>ALÉRGICOS: CONTÉM DERIVADOS DO LEITE E SOJA.</p><br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMIDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>
","","","2019-06-18 00:00:00","","","","11.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey Protein Isolada Hidrolisada 2,4kg EVO- Napolitano","0","simple","","","","","","","","","","Não","",""
"admin","","","","","351687933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/0/6/06_verso.jpg","","2","0","","","","",""
"admin","","","","","351687933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/i/s/isowhey_napolitano_1.0_900g_2.jpg","","3","0","","","","",""
"admin","base","Default","simple","11","351687045","0","Whey Protein 900g Original","Whey protein 900g Original","","/1/1/11_frente_4.jpg","/1/1/11_frente_4.jpg","/1/1/11_frente_4.jpg","whey-protein-900g-original-whey-protein-900g-original","whey-protein-900g-original-whey-protein-900g-original.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","129.9000","","1.0000","129.9000","Desabilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","WHEY PROTEIN EVO - é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.
Utilizando matéria-prima importada e ingredientes de procedência 100% controlada, Whey- Protein EVO é ideal para quem está ingressando no universo da suplementação esportica e busca os benefícios d proteína como recuperação muscular e manutenção de massa magra.","Whey protein 900g Original","","","","Whey Concentrado:
Embora não contenha mais caseína, esse whey ainda
contém gorduras e carboidratos. A esse tipo de produto dá-se o nome de whey concentrado.
É o whey mais comum e também o mais barato entre os três principais tipos de whey, e se caracteriza pela menor concentração de proteínas (70-80%) e um alto teor de lactose.

Whey Isolado:
Através de outras etapas de processamento, a lactose, gordura e demais com- ponentes não proteicos são eliminados do whey, e o produto final é o que conhecemos como whey protein isolado.
É um ótimo produto para quem busca mais proteínas e uma absorção mais rápida que a do whey concentrado, mas não quer gastar tanto com o whey hidrolisado.","COMO TOMAR WHEY PROTEIN EVO
Produto instantâneo. Basta misturar o conteúdo de um medidor (30 g) em aproximadamente 180 ml de água. Para texturas diferenciadas, utilize uma coqueteleira ou mixer. Experimente também com leite, gelo triturado ou frutas.","","","2019-06-18 00:00:00","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey Protein 900g Original","0","simple","","","","","","","","","","Não","",""
"admin","","","","","351687045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/1/11_verso_4.jpg","","2","0","","","","",""
"admin","","","","","351687045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/w/h/whey_original_1.0_900g_1.jpg","","3","0","","","","",""
"admin","base","Default","simple","11","351686940","0","Whey protein 2.4kg  Orginal","Whey protein 2.4kg  Orginal","","/0/1/01_frente_2.jpg","/0/1/01_frente_2.jpg","/0/1/01_frente_2.jpg","whey-protein-24kg-orginal","whey-protein-24kg-orginal.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","289.9000","","0.0000","289.9000","Desabilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","WHEY PROTEIN EVO - é uma combinação incrível de whey protein concentrado e isolado, que foi elaborada para que atletas se beneficiem de uma perfeita associação entre sabor, valor, conveniência e misturabilidade, garantindo alta qualidade.
Utilizando matéria-prima importada e ingredientes de procedência 100% controlada, Whey- Protein EVO é ideal para quem está ingressando no universo da suplementação esportica e busca os benefícios d proteína como recuperação muscular e manutenção de massa magra.


","Whey protein 2.4kg  Orginal","","","","Whey Concentrado:
Embora não contenha mais caseína, esse whey ainda
contém gorduras e carboidratos. A esse tipo de produto dá-se o nome de whey concentrado.
É o whey mais comum e também o mais barato entre os três principais tipos de whey, e se caracteriza pela menor concentração de proteínas (70-80%) e um alto teor de lactose.

Whey Isolado:
Através de outras etapas de processamento, a lactose, gordura e demais com- ponentes não proteicos são eliminados do whey, e o produto final é o que conhecemos como whey protein isolado.
É um ótimo produto para quem busca mais proteínas e uma absorção mais rápida que a do whey concentrado, mas não quer gastar tanto com o whey hidrolisado.","COMO TOMAR WHEY PROTEIN EVO
Produto instantâneo. Basta misturar o conteúdo de um medidor (30 g) em aproximadamente 180 ml de água. Para texturas diferenciadas, utilize uma coqueteleira ou mixer. Experimente também com leite, gelo triturado ou frutas.","","","2019-06-18 00:00:00","","","","110.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Whey protein 2.4kg  Orginal","0","simple","","","","","","","","","","Não","",""
"admin","","","","","351686940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/0/1/01_verso_2.jpg","","2","0","","","","",""
"admin","","","","","351686940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/w/h/whey_original_1.0_900g.jpg","","3","0","","","","",""
"admin","base","Default","simple","16","351695413","0","Creatine 200g EVO","Creatine 200g","","/0/8/08_frente.jpg","/0/8/08_frente.jpg","/0/8/08_frente.jpg","creatine-200g-creatine-200g","creatine-200g-creatine-200g.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","","","","49.9000","","1.0000","49.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","CREATINA CREAPURE EVO - A procedência e pureza da creatina são fundamentais para a sua eficácia e segurança.
Creatina Evo Creapureé 100% Creapure®, uma creatina alemã monohidratada vegana altamente purificada e reconhecida internacionalmente por sua superior qualidade.
Creapure® é completamente livre de substâncias proibidas como esteróides e estimulantes, e não contém subprodutos tóxicos e prejudiciais à saúde (DCD, DHT, metil mercaptano, tioureia e dimetil sulfato). A Creatina monohidratada utilizada pela EssentialNutrition foi avaliada pela rigorosa Food andDrugAdministration (FDA), dos EUA, constatando 99,95% de pureza (Laudo FDA).
","Creatine 200g","","","","BENEFÍCIOS

100% - CREATINA PURA 200g 
100% VEGANO","BENEFÍCIOS

100% - CREATINA PURA 200g 
100% VEGANO

COMO TOMAR CREATINA 200g
Adicione 3g (1 colher medida conforme marcação) em aproximada- mente 200ml (1 copo) de água ou bebida de sua preferência e misture até a total homogeneização. Beba imediatamente após o preparo. Sugere-se ingerir antes da atividade física, ou conforme orientação profissional.","","","2019-06-18 00:00:00","","","","88.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Creatine 200g EVO","0","simple","","","","","","","","","","Não","",""
"admin","","","","","351695413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/0/8/08_verso.jpg","","2","0","","","","",""
"admin","","","","","351695413","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/c/r/creatina_200g_2019.jpg","","3","0","","","","",""
